,Date,stock,zopen,zhigh,zlow,zclose,zadj_close,zd5,zd10,zd15,zd20,zd25,zd30,ret
251,2013-10-16,C,-2.2786722442348313,-0.9701103477793263,-2.646850867732778,2.556832404781864,2.5569677702287055,-1.4148569643413293,-1.3812448617175657,-1.0937071105995244,-0.7370282546795877,-0.4624057506927668,-0.3505932234181249,0.005507454760031338
252,2013-10-17,C,-1.1813578987671132,-0.8764376932700954,-0.835671814848256,0.31041066823200547,0.3093370946272396,-1.304528422401311,-1.379285809501152,-1.1668694946595735,-0.896621360225214,-0.5715912764004032,-0.4472545198915718,0.000586913157021085
253,2013-10-18,C,0.3726774695321688,-0.5933952919892639,0.35024289837492556,-0.005258262427620591,-0.006529138117775731,-0.8992623792663721,-1.2498744633000154,-1.0944261540109907,-0.912875297797819,-0.5728250112471567,-0.4325798408145049,-0.002346099615010866
254,2013-10-21,C,0.27620733967187966,0.16479154106725846,1.0996091748230725,-0.1934206803191663,-0.19476909945812626,-0.4391446265456303,-0.9478139798940699,-0.9256973569505568,-0.8165208489582401,-0.5189034080031163,-0.37064538241270334,-0.005291024991005644
255,2013-10-22,C,0.9297890375759505,0.3856124920439297,0.7337664302096679,-0.38234733094314466,-0.38382094885200047,0.3024223067076652,-0.5146351785316454,-0.683236111438857,-0.6362450475772088,-0.4059942448993663,-0.26447932221260384,-0.011229295162698882
256,2013-10-23,C,0.4784352214074946,-0.2948480886831034,0.5070053163217318,-0.7633068972477104,-0.764990435464968,0.8147523326406052,0.0869844845322346,-0.2871543419904155,-0.3239648762429861,-0.18399289700316973,-0.03438266157491102,-0.0007969117512833801
257,2013-10-24,C,0.2147444354999475,-0.7274577573214502,0.235205915541547,-0.09403518258563419,-0.09534099994905194,0.6369005857080319,0.18513450799811945,-0.19251534925567884,-0.2717206725786736,-0.19917590471700655,-0.019064394694919485,-0.0017946360201540612
258,2013-10-25,C,-0.03289373878570695,-0.6303172194145982,0.9005586623322005,-0.1580424765906045,-0.15939132393325528,0.4893675751295129,0.31899033774587865,-0.10114987310068264,-0.19493963443403964,-0.17919671772522297,0.012904581576061398,0.001797862529008043
259,2013-10-28,C,-0.21434406972256217,-0.6793154128319373,0.7037543669044611,0.07242812337678213,0.07121552792362235,0.18033365860482858,0.2917150921268378,-0.07575017405002399,-0.1985560496017025,-0.20981426701646827,-0.03722243692675692,0.0013957925664689341
260,2013-10-29,C,0.09910813321672592,-0.5357056041533497,0.80291719689655,0.046634012613156105,0.0454053792475685,-0.025826376149014545,0.34194957679095933,-0.014992581885798108,-0.19240252882456982,-0.21847494814081658,-0.08060233320305397,-0.006571126910172698
261,2013-10-30,C,1.0286564150972244,0.36334757935244105,0.42864234700248777,-0.46447008013636126,-0.4659891027645399,0.28818208627272957,0.5248414201551899,0.26411119498819974,0.00920860555053956,-0.054172673763942226,0.02600593288455154,-0.022248948130866975
262,2013-10-31,C,1.645524121372491,1.2630468525225427,1.1469620425191829,-1.4702538858828043,-1.4597348916121593,1.2799806195692054,1.218430303589981,0.9333491369096691,0.6062133765388069,0.4666726620462242,0.45855145426927246,-0.0008199467162760543
263,2013-11-01,C,0.23745242410768222,-0.41912370843556773,0.8424483971996736,-0.09551295136673157,-0.09682913898711841,1.0163049430395785,1.0615997371139227,0.9394367105664794,0.6175996046421387,0.48346207567035515,0.44042310945729063,-0.0022568936291794683
264,2013-11-04,C,0.3741080377098736,0.15335801692376488,1.0451583430383644,-0.18769782287221212,-0.18905882731794355,0.7890588302911272,0.9618425451001987,0.9700945258063731,0.6901572205532427,0.5396907036827814,0.47576512817413946,-0.0051408594460032875
265,2013-11-05,C,0.2219913705587356,-0.5137659722619344,0.7888682576766961,-0.37271371724017055,-0.374179247298809,0.6535531367171584,0.976766612572442,1.111978414122788,0.8475122776358416,0.6586622137922609,0.5793840163151075,0.004960686131445069
266,2013-11-06,C,0.2550232770234251,-0.6160240312034628,0.5872706937470041,0.27533366203446263,0.27423229146149974,0.06250545120665832,0.6591310240914877,0.8648377218462807,0.7332248058482306,0.538996197054434,0.46266022157891845,-0.005553290941038513
267,2013-11-07,C,1.0095367775683213,0.8347853674652697,1.1723126824972063,-0.39917255439916804,-0.4006451489185021,0.2837253964753224,0.7347611212091603,0.9232047121887255,0.8579449620046623,0.6711745726694177,0.5752337605069743,0.03288523403868604
268,2013-11-08,C,-2.419471518865128,-0.5566400003919247,-2.4680307803144363,2.0667852720847733,2.0666767033257547,-1.294661119014537,-0.5189613543721319,-0.11950582514026616,0.02182889449408759,-0.07591557809369348,-0.10292290968540375,0.0046055067001502525
269,2013-11-11,C,-0.6101612199489818,-0.7997875653054393,-0.8243903289798806,0.25254773310327805,0.25141888484770264,-1.198133241282605,-0.6902083568322425,-0.2921711050928412,-0.0823793500118567,-0.14493936530451934,-0.1759547579223794,-0.012955910422798866
270,2013-11-12,C,0.8189436738216926,0.08185363591810318,0.7477444058377263,-0.8740749461313768,-0.8758104756205735,-0.1841590178536658,-0.24910908032173237,0.051362683685840335,0.2755101369919919,0.1937544354572493,0.11334841375685234,0.009491155088852787
271,2013-11-13,C,-1.158779524334763,-1.1125748502655992,-1.2274241749922068,0.5659781492788367,0.5650299950786336,-0.40980200662625493,-0.5991213853853913,-0.24167721169593212,0.006509425376322764,0.011521019160203443,-0.06867200347001781,0.004400819987964821
272,2013-11-14,C,-0.31296437699544244,-0.9202403858109032,-0.45334038965850143,0.23941640717031953,0.23829713003033426,-0.23185891361875838,-0.6551335510722089,-0.3705461126728149,-0.1308524197946312,-0.07278591426567384,-0.13547370233683262,0.003784166576063841
273,2013-11-15,C,-0.32814624323131986,-0.20246022097502903,0.28893321689471985,0.19985606222713162,0.19870252425069387,-0.3437920141152026,-0.6706856582237058,-0.46929437018227416,-0.2475494803931402,-0.1381401843339589,-0.19695406044035121,0.007738075089758878
274,2013-11-18,C,0.033000473095786076,0.33719414142475557,0.6366139981200502,0.4535123003291597,0.4525104203993387,-0.6451220334874631,-0.7966879960941442,-0.672408360451898,-0.4512239779439257,-0.2936553792815929,-0.32152874822041483,0.0074817285394424005
275,2013-11-19,C,-0.6464382743162346,-0.4756378859212975,-0.18114426806347378,0.43706682583765627,0.43604254160755784,-0.6967318563972809,-0.8660980964870462,-0.8543936341039511,-0.6302485935655653,-0.4218509791239472,-0.4277716176879888,-0.007817041540630787
276,2013-11-20,C,0.47315552269575006,0.12378102349474177,0.8069189134158449,-0.5443996022949139,-0.5459558483847226,-0.06619995047290197,-0.4077222783101113,-0.586898817601943,-0.4151727628503234,-0.24293663885594455,-0.2244728864246249,0.018908804412054225
277,2013-11-21,C,-1.3752216731830578,-0.552537420354103,-1.0988891520563224,1.1701513340688268,1.1695377612117361,-0.8009868313166063,-0.8611013515512731,-1.0227261744914162,-0.8498874669635971,-0.6590597688460145,-0.5797473890379641,0.013145176879953535
278,2013-11-22,C,-0.7254998241146948,-0.813156085509312,-0.17272620964550017,0.8003956676061055,0.7995849292343372,-1.0981974518245632,-1.1666357054249472,-1.260679488591241,-1.117439028335719,-0.9297531465161372,-0.8038397778428055,0.01679070788017545
279,2013-11-25,C,-1.2257585876078383,-0.22916091414952452,-0.7074973926338614,1.034268473766824,1.033579188519091,-1.493624653889838,-1.5559712282194489,-1.5630007700066995,-1.4511940076864915,-1.258803346169707,-1.0912378684171018,-0.005254325290780071
280,2013-11-26,C,0.15722443995762997,-0.08786202448053415,1.0556645804724174,-0.3799929244447527,-0.38145441485800174,-0.7913926958114723,-1.10831884121551,-1.2342484747513376,-1.252540475642925,-1.102629465369678,-0.929202234492149,0.0007545935013995031
281,2013-11-27,C,-0.10809742565516411,-0.6347394428564047,0.8226322430100402,0.005498983272769591,0.004240973987711808,-0.33504731071636096,-0.914614162880434,-1.0869601631875636,-1.1931752183232314,-1.068705641935474,-0.9147110570507758,-0.0024505372752221533
282,2013-11-29,C,0.3138625511212734,0.4157045561929305,1.0321011092649075,-0.20012069978436534,-0.2014865458375699,0.06812219913135174,-0.6256698500161122,-0.8402248977230841,-1.0300780694223464,-0.9649957752188884,-0.8405463576286256,-0.00566891555816007
283,2013-12-02,C,0.5514811102873289,0.6996967575605122,0.9607856775254888,-0.40659025395125825,-0.4080655125655148,0.44592275194349557,-0.24821195087945372,-0.5690842519597996,-0.7914231318018211,-0.792113206488797,-0.7044670543269554,-0.009312010819308436
284,2013-12-03,C,0.5565077273618058,0.3462301026762802,0.223353592790237,-0.6403067994376961,-0.6419231544654753,0.7372574970406909,0.20902922859154122,-0.21346031319145498,-0.4667770112490573,-0.5450920585594384,-0.49667496096003766,-0.0017264530649060417
285,2013-12-04,C,-1.4146464747375347,-0.4862884964139533,-1.1804218233399375,-0.15366831571384487,-0.15501249571609813,0.6223089406358986,0.3400491537686001,-0.06331186999040198,-0.3307779314955756,-0.47287353238486457,-0.44323327478797964,-0.01883166758586341
286,2013-12-05,C,0.9082118379474708,0.636853692734361,0.9058809109581868,-1.2510240972869142,-1.2529736838069134,1.295685866775692,1.1049921483354814,0.5594487082618116,0.22434616263679755,-0.013681583552866975,-0.03260369288668595,0.008421484363073217
287,2013-12-06,C,0.4185531125439307,0.05960317836179529,0.4757651901477427,0.4973552533849841,0.4963786211236921,0.4771749610049749,0.757344757263106,0.3521200034267164,0.08494654317627785,-0.15864410197330128,-0.1907158327471008,0.012041153154354056
288,2013-12-09,C,-0.2532980121633323,-0.3018173738826911,0.7213781207401854,0.7295689137646915,0.7287136375701636,-0.33308339813261983,0.26959067878382226,0.053938481091570394,-0.1710660580492029,-0.3730971904486238,-0.41254496324203194,-0.0071003452868865224
289,2013-12-10,C,0.3526253714247224,0.9171575918762326,1.0527918068276696,-0.49842117994221896,-0.49996390937305774,-0.007848989447773033,0.4307672769389611,0.30819743395452076,0.05328579471545381,-0.1530897856412937,-0.24189471854991088,-0.019907285662648322
290,2013-12-11,C,1.5019220773174315,1.125023425467932,0.7333242774654998,-1.3200285353124226,-1.3219923395944724,0.8664953584385191,1.044596250174489,0.9114703523375693,0.6131593494578975,0.3594643070887777,0.19078582285390955,0.003944015064957673
291,2013-12-12,C,0.16302061712992494,-0.5672323665343616,-0.38240315714439294,0.21011086863417502,0.2089515703056177,0.6007598926880166,0.7280998903649878,0.7944436761510831,0.5322021720141288,0.30874123927876096,0.12115511443602872,0.0011785700255353415
292,2013-12-13,C,0.032944561634351145,-0.5915594366090379,0.46865894362108124,0.032698472027598506,0.031459708044403144,0.41312370699155915,0.5349517322141507,0.7276296459064006,0.5204353342070825,0.32909598599405965,0.12662468541093744,-0.001373337230266114
293,2013-12-16,C,0.8134486803340544,0.5712093060415374,0.9779301700939211,-0.13101477329656822,-0.1323343679056427,0.21723660818492593,0.45851820952824884,0.7101827556478596,0.5697335114669058,0.3792004818993333,0.18613912982854974,-0.004125795515685815
294,2013-12-17,C,0.5228615779629021,-0.25528694012708153,0.830742541256746,-0.3075940269120882,-0.3090225105543948,0.21793374241043892,0.5101726281811108,0.7347184323853807,0.6772449142355623,0.48678165570794435,0.30364752661034994,0.02505425182588783
295,2013-12-18,C,-1.8150538089547232,-0.8570259712261539,-2.707330792259641,1.5644020019959153,1.563995781818422,-0.9269515573872713,-0.44621848899175237,-0.06472126347213418,0.044993694918483214,-0.04993785745771775,-0.17289615871890993,-0.0015396074199309773
296,2013-12-19,C,-0.22258752613938484,-0.5308916594886689,0.14726840350246231,-0.1416815529331779,-0.14299986628297043,-0.621550630174756,-0.3269609852557627,-0.06380492420427644,0.11308970135216867,0.01996011621833947,-0.0957757649210684,0.006360794017717941
297,2013-12-20,C,-0.2686298214846156,-0.5808087692577248,0.43800520215893923,0.3651551887943383,0.36409519655496886,-0.70856765900153,-0.5144287578490654,-0.28245546795076076,-0.03997108771663282,-0.09139427876531157,-0.17656168659799912,0.003830703003844027
298,2013-12-23,C,0.14304461711329347,-0.5828403368758315,0.7239687448336618,0.20284152715747655,0.20169260837175668,-0.5925692860697016,-0.6369026935174698,-0.4051147956734443,-0.13904570385630977,-0.14395068891264404,-0.22325549664486327,0.00038160656363306344
299,2013-12-24,C,-0.09378926006929156,-1.020479549217178,0.34673137505491636,-0.018429355778913283,-0.01969738359012954,-0.22876646961180105,-0.6006921605136224,-0.4049236906963804,-0.1703296280637809,-0.12349505549695179,-0.20059060183539543,-0.0015258821285523139
300,2013-12-26,C,0.4435727254764898,-0.3285857838859368,0.8179564709627924,-0.1408010303399244,-0.14213414574346653,-0.05379524419067302,-0.42249848171423376,-0.3472427899616889,-0.1473152782611818,-0.06702412663836878,-0.13004212683535724,-0.0017191977734172248
301,2013-12-27,C,0.1750827393984719,-0.7660980644587975,1.0066607169887505,-0.15320286489751653,-0.154536739241731,0.13061144830699686,-0.2578045601713672,-0.24913990894880345,-0.12253000990771531,-0.00038035342178350536,-0.06285870492833953,-0.0065059321280495075
302,2013-12-30,C,0.5427535978683501,0.0963964542173738,0.9579433348917211,-0.460287620395583,-0.46180849997364887,0.44678452978479904,0.06218623020290346,-0.035577967138530335,0.021801857513467065,0.15543480163628678,0.09898599035681217,0.0036595340392731046
303,2013-12-31,C,-0.22153292432507984,-1.089414851497377,0.4603219848392442,0.1918604749954213,0.19071162466036287,0.16653150857683274,0.011316722066385418,-0.14592189301814165,-0.08586911622952821,0.06462942117495683,0.04467438724554178,0.0030704086917980877
304,2014-01-02,C,-0.3633074274096352,-0.8123518127340423,0.08393774193474114,0.15406614594267054,0.15288672490488908,-0.04728220183680186,0.01004879543181559,-0.21766933918082348,-0.16170076593331364,-0.025062433777016176,-0.00020665280064112614,0.021618557489955892
305,2014-01-03,C,-1.5486815233244144,-0.9543418570444376,-1.3520966053407062,1.3439909081371668,1.3434827617505771,-1.0464301078215448,-0.6985733011023668,-0.7521371139610398,-0.6752724255360029,-0.5101313539177341,-0.41908818954389515,0.007677883607569935
306,2014-01-06,C,-0.27552934123706346,-0.03580045888722477,0.2989474773143784,0.44965081873823537,0.44863715368435614,-1.1460661547004716,-0.8477378422533991,-0.8680571928111435,-0.8015180927414073,-0.6703313422275556,-0.5372244875753792,0.006876026633041654
307,2014-01-07,C,0.6430135892620309,0.09052602962271461,0.25925918867321807,0.39820905599885464,0.3971782989272869,-1.0499443132455852,-0.9642146742736913,-0.9489925119049859,-0.908791158262299,-0.8029057746870488,-0.6461565597062562,0.011627925433739472
308,2014-01-08,C,-0.768499524610787,-0.694130232399483,-0.2040857561647411,0.7030589961154801,0.7021784813739049,-1.1327126100225995,-1.225864080544248,-1.1417892751973426,-1.1329001494665794,-1.0237542352757745,-0.8512409576939226,0.007115489744289549
309,2014-01-09,C,-0.28316242334519115,-0.9376358964720126,0.18650840500786584,0.41357140233361694,0.41255193632260434,-0.9180134908266413,-1.2953873745238498,-1.182241292431385,-1.2267674262694515,-1.128881096184108,-0.9703885821774992,-0.008695652016383004
310,2014-01-10,C,0.4855800258828888,-0.29636668576823494,0.2230653003690515,-0.6007653546294481,-0.6023558908117124,-0.13636546847835557,-0.8035615071504836,-0.8246386743871938,-0.9137444295854197,-0.8888128794580922,-0.7707123186783503,-0.01827485346719926
311,2014-01-13,C,1.1567893382907675,0.9996388758893143,0.5276993739198053,-1.2153026398547966,-1.2172304385294241,0.922473149991003,0.00037882938235606853,-0.2065885771103522,-0.37840928720959244,-0.4258274528698613,-0.3815666378973174,0.004281459339511073
312,2014-01-14,C,0.29284388001614975,-0.10571620636232197,0.43875770632440736,0.23175902891805894,0.23063300763692202,0.6214520536269613,-0.01854365829996218,-0.26952656860593316,-0.41552647659983244,-0.48054208228042594,-0.4567341055072021,0.01927712661210146
313,2014-01-15,C,-0.6906786584962891,-0.7174579559213347,-0.24456268338069487,1.1937804148504996,1.193179424594961,-0.4503751163497324,-0.5426073636618273,-0.742376332439212,-0.8023257062458669,-0.8625400919471132,-0.8183601282099774,-0.043462518877522505
314,2014-01-16,C,1.5272337293287628,1.0905207522548495,0.5845142449549984,-2.831174234360777,-2.833993628925193,1.592888731001331,1.2006148436109965,0.6071042444794688,0.3901286338572573,0.17092892893863115,0.11403696513749445,-0.006273726474286145
315,2014-01-17,C,0.6184008148194722,0.388512624922795,0.8410697813087149,-0.4453908638328996,-0.4468994625550399,1.4247400838717006,1.3673545976950472,0.7991204341431815,0.5645022652196272,0.3468599290645908,0.2517253497738418,-0.008035240099483532
316,2014-01-21,C,1.0542537778170935,1.5647208018976007,0.4806108798660254,-0.5583977576407358,-0.5599561040691592,1.4874239128877083,1.5439344274811106,1.0349920845714178,0.7789470072233569,0.5551358065076517,0.4363200793571924,0.0009643973371031844
317,2014-01-22,C,0.19211692287846055,-0.5776348738325096,0.24297010851854836,0.018958589512934724,0.017715863416902542,0.970958468195332,1.336541745988137,1.004021296506078,0.7453427957689118,0.5489510764368029,0.42109400728396845,-0.02273604922019068
318,2014-01-23,C,1.5342664460776636,1.100777943680224,0.7577894047832074,-1.5015030231517352,-1.5035920060534722,1.3658990834067317,1.9503988336550624,1.676737084910184,1.3241301315178358,1.0997941582020618,0.9045889887994386,-0.027405342519610798
319,2014-01-24,C,1.2246910709503593,0.9429018866071555,0.5455501569428162,-1.8010535486187658,-1.803310813316806,2.2700202322386582,2.629158781498029,2.456952880180586,2.012080302618198,1.7606922599735657,1.492659004538885,-0.010541272631612753
320,2014-01-27,C,0.5084374259714192,0.9895382526279759,0.03212106581558492,-0.7191679885298532,-0.7208146439145019,2.0888763815058606,2.600417591388054,2.6153657397335097,2.21583296390688,1.9669584344549764,1.7067099093860993,0.01618514615478084
321,2014-01-28,C,-0.5005612161963133,-0.47980878376994546,0.3993652155607498,0.9954196970007115,0.9947115962700505,0.6035715047275185,1.6283438573835713,1.9191586573572952,1.6963586034252833,1.5219645272575657,1.323093535694307,-0.030645081880850022
322,2014-01-29,C,1.4626604478054952,2.1010237853449936,0.19486300260214748,-2.008893486229015,-2.0112543866116663,1.5348141156769282,2.4235982846553332,2.6805986316325776,2.467745515066557,2.2253547535041993,1.9923393167974992,0.004575644568400872
323,2014-01-30,C,0.2908746707282381,-0.11289365663865585,-0.1591541982655924,0.2506319791157948,0.2629189457851954,0.6712223698278991,1.697613105493291,2.2509435502362165,2.22946870999404,2.0245153704293166,1.843768664139842,-0.018012402029242258
324,2014-01-31,C,0.1563025393321175,0.8471028269429957,0.8072680599983154,-1.1984655167382512,-1.2003739539631086,1.285486745151971,2.0144244467968746,2.516533731179616,2.614374429449018,2.3900411146368454,2.217693074865515,-0.022981235504954567
325,2014-02-03,C,2.6957310032496675,2.846870246574558,0.7719880891381024,-1.5172325298947476,-1.51932994055016,2.064511773651133,2.4733334112689245,2.922476356553676,3.088878412005738,2.872457337204795,2.682382273210814,0.009495015105740023
326,2014-02-04,C,0.40593777185866387,0.7453124773114206,0.9079442505341787,0.5662257820602314,0.565273130589951,0.800893385454612,1.6732419730567645,2.309904363135108,2.6193392305086594,2.517138221191724,2.380367937885814,0.005985506754713876
327,2014-02-05,C,-0.5109037681506615,-0.31741683524559194,-0.7986730367204583,0.3410792763114123,0.3400170838881672,0.20120449136767526,1.040342110013118,1.8197144304168917,2.2517931559584774,2.267254418975409,2.162380555828418,0.02528684604150344
328,2014-02-06,C,-1.4413057181550857,-1.0625392448451727,-1.339590547043965,1.5793236860796502,1.578933818975402,-1.247821626112229,-0.1278231429194122,0.7450294399224228,1.3777265488658044,1.562740771163254,1.5250401054091267,0.02259067357512956
329,2014-02-07,C,-0.40264676713447783,-0.9902517008343149,-0.8830518285754261,1.406355352916185,1.4058774908160627,-2.0530402037935627,-0.9712330222909182,-0.07419093769982466,0.6180676413358495,0.9587535991027356,0.9786323474813968,-0.0004053506282934993
330,2014-02-10,C,0.40266994715766447,-0.10909820364209273,-0.056385980663947115,-0.06891524844942434,-0.07021881772838623,-1.328055047778196,-0.9155053269928458,-0.1826790057145028,0.4862003370401507,0.8913634736057486,0.9440788504782679,0.006893755068937413
331,2014-02-11,C,-0.6832651776614257,-0.6264230112352,-0.5709630779202353,0.3993463934817972,0.3983186349896606,-1.0424480363780362,-1.166548148950103,-0.47778553083787684,0.19837835748637267,0.6479258761020315,0.7553805102288428,0.006041059202577692
332,2014-02-12,C,-0.2814803226030029,-0.653498924998303,0.4049349086475106,0.3446431485896118,0.3435749056908634,-0.7101857462647856,-1.244519078104721,-0.7350917792889445,-0.06294352788827581,0.42545113702679827,0.5957935074069015,-0.0020015612890625922
333,2014-02-13,C,-1.2946351998143153,-0.9431075019902712,-0.8368169293600239,-0.17131741330140288,-0.17267909022108957,-0.21984871926097835,-1.0497300834878907,-0.7103167093728161,-0.14496371675472752,0.3802706133980183,0.6075584762260192,-0.006819113381084652
334,2014-02-14,C,0.10027458418420525,-0.3812891187828129,0.897595264863624,-0.48037922803238564,-0.4818945408990685,0.2195402931630389,-0.6311547760186663,-0.4989782958519867,-0.048355139128958766,0.4355123281560864,0.7179268042580942,-0.002827120355411994
335,2014-02-18,C,0.2848783138453856,0.18302365062922185,1.1222224499933615,-0.22427974320253508,-0.2256557500472039,0.3988996561292995,-0.28741119662353926,-0.3906906167142624,-0.05090611734441679,0.40171835732487887,0.722305774871625,-0.024098865449597717
336,2014-02-19,C,1.425016104766657,1.6929128042945925,1.1723126824972063,-1.58893216744742,-1.5910740373203156,1.4880230390544051,0.7656895042085515,0.2889931304259446,0.4910708126176288,0.8790954009369876,1.1808291540353453,-0.001245030115066048
337,2014-02-20,C,0.6185636970081637,-0.08428756202157996,0.5556138355736299,-0.1227834497718473,-0.12411099438872146,1.1203393519074145,0.8999725015248885,0.32964915123831523,0.42211114367135805,0.7962376022364025,1.119467791783836,0.002700955688739848
338,2014-02-21,C,-0.0518848207618336,-0.5122669729172067,0.7622909943686819,0.13036452042790317,0.12918362635448874,0.5755764232141914,0.7949665938568452,0.2454663587044535,0.28465456072121154,0.6011033935664633,0.9629588054506633,0.014919229793585842
339,2014-02-24,C,-1.0816254832750567,0.11967196554452819,-0.5194113542537653,0.9142069980168276,0.9134519053611678,-0.41454703770120005,0.1908788886839234,-0.13939965446964295,-0.11082422568428468,0.1812237433921782,0.5470035697995425,-0.011841527153940268
340,2014-02-25,C,0.9401025505332624,0.5334802887355089,0.9167827411139656,-0.8025835935106885,-0.8042765500489042,0.04093822711662053,0.5799583560201759,0.30824094149793746,0.188659453327572,0.38762557541920656,0.7148628768748013,-0.0016529338159945173
341,2014-02-26,C,0.2051196935572436,-0.38810711116878555,-0.46573747056890696,-0.14895181404406896,-0.15028757331847853,0.16840813584179773,0.5378183851777701,0.42349071734174953,0.19771139700063492,0.3586256365091916,0.6718030164503752,0.007657264072847614
342,2014-02-27,C,-1.0031782398085418,-1.1125748502655992,-0.6818901525909297,0.448328007754885,0.44731173437925736,-0.14041464496798467,0.14180564344013918,0.25786991598877057,0.015241728430934038,0.11756766526791036,0.4289159641323893,-0.001232244839438179
343,2014-02-28,C,-0.5959812829126289,0.5256976377539173,-0.15011889650637963,-0.1219632322813237,-0.12329164101034042,0.019483747288426553,0.09207137125489402,0.3114036252949309,0.05620426389229697,0.10640132545331926,0.36272564240515015,-0.020974706539693577
344,2014-03-03,C,0.34699579497581573,0.5100853563205996,1.016450166574083,-1.3885070960087693,-1.3905131729538833,0.9293883818462927,0.7619614919522487,0.8935485136667847,0.6194224293443052,0.5736145745799708,0.7502579809224533,0.02562488919082373
345,2014-03-04,C,-0.830761736079714,-0.7912139251260724,-0.575272618489242,1.6010102661499144,1.600617767139802,-0.44215551716526,-0.25921559624696416,0.09391266623989186,0.02086933136954144,-0.021542236073431295,0.15190992920112786,0.01208265361119576
346,2014-03-05,C,-0.6196746202366524,0.1087009789722103,0.021172244506911936,0.7322313045927848,0.7313888623838706,-0.8713673562724941,-0.61858233469443,-0.27876405956186073,-0.2200615316036337,-0.30231716977677603,-0.13781463438735042,0.005868090079647503
347,2014-03-06,C,0.33305113514698503,0.0530101878038074,1.0976786048761429,0.3335466103469308,0.33247472678082485,-0.966528768691954,-0.7166386221281105,-0.4640829699332728,-0.30086509182055315,-0.40543234144053847,-0.29187046605520006,-0.0018105009416717888
348,2014-03-07,C,1.0008020098232573,0.8092657807980668,0.549213181041701,-0.15906026349589886,-0.16041770119652055,-0.6310644508138857,-0.5429294341204104,-0.41976504238484275,-0.2181905401071637,-0.33905608876005683,-0.269565483161191,-0.0010076380694807874
349,2014-03-10,C,-0.6678430225544054,-1.0151660014867288,-0.050189194991350994,-0.10755396911241016,-0.10886357541191613,-0.11357981528893081,-0.4590030669462876,-0.3875875289073593,-0.18612702774415416,-0.27552095947715316,-0.24486545009318744,-0.022997780915876564
350,2014-03-11,C,2.323774970327451,2.3519749809691235,1.0957085889369838,-1.5182939724338933,-1.520377197328388,1.154499077840864,0.4359303531857039,0.27672752288828845,0.3975728205236423,0.30615296384473195,0.24293882097064437,-0.009291761304976331
351,2014-03-12,C,0.25820212812719134,-0.7100399819582863,0.6052376431474616,-0.6390077264796132,-0.6406384546806488,1.3610862133800794,0.7727168293564554,0.5546274153196461,0.5994665709536577,0.5506949569354671,0.42017983868164116,-0.01354726969570652
352,2014-03-13,C,1.4855732722677948,1.3613149459309726,0.49293025081547387,-0.912012588849449,-0.9137660985493358,1.5927188882435996,1.1998758021458382,0.9440858335555434,0.892242297757693,0.8831781059729683,0.7059568597042664,-0.00950773253717585
353,2014-03-14,C,0.8817716192247612,1.3078202235582437,0.9348862628585923,-0.6528629914935207,-0.6544756646321326,1.486037715565626,1.4362285455795063,1.1843317566692513,1.06740229935754,1.087676310908642,0.8946714204139243,0.018131377599586607
354,2014-03-17,C,-0.43413049754132116,-0.9355448449340237,0.0840569380819536,1.1202768465921555,1.119629890532617,-0.022496797703965628,0.7368853971410598,0.5706171900975773,0.536357614161403,0.6223218202330788,0.5056913621669783,0.008589964382987869
355,2014-03-18,C,-0.6537912505869409,-1.1125748502655992,-0.4718597597034815,0.5081638009016709,0.5071869874030693,-0.5868380106310462,0.3486434192955502,0.2967708865294545,0.2766948997561406,0.39588719367365566,0.3474378260951151,0.01661819727083902
356,2014-03-19,C,-1.2009023576096998,0.31800224466691385,-1.1525512791711512,1.0232013506795288,1.0225136802890447,-1.2983907073003835,-0.322106054098782,-0.17768229272790464,-0.13287420240858874,-0.004751186793154378,0.026626283416434887,0.026154516267971273
357,2014-03-20,C,-1.515957076118015,-0.5357056041533497,-1.807465090739303,1.6349875854330738,1.6346227491157648,-2.076347261413391,-1.252991478365417,-0.8836526583891624,-0.7378968403345136,-0.5929013344484563,-0.4696011353195649,-0.002787714002634223
358,2014-03-21,C,1.5371288252283106,1.1049527131083796,0.6290192394335368,-0.22175169603899825,-0.22312640040143664,-1.1771733463485472,-1.1138927950237172,-0.742760265270958,-0.6198166708907128,-0.5253953656231322,-0.385657080062197,-0.0005991014137739503
359,2014-03-24,C,0.264755493259155,0.3345161072936633,0.5051467876436763,-0.0813449987089608,-0.08263594532354439,-0.604323793979574,-1.0546828622196862,-0.6262679041128392,-0.5766893149881187,-0.5018527969870418,-0.3630917553341831,0.004995005094805327
360,2014-03-25,C,-0.13137816087157425,-0.4886170859373284,0.5576367927596504,0.2775353364311697,0.27642243032265656,-0.39078827764225715,-1.097219933746064,-0.7145225879834634,-0.653734818176333,-0.5978954991647641,-0.4527861046634494,-0.0027832803734251232
361,2014-03-26,C,0.6272063032724117,-0.10183285237812988,-0.011158959191704423,-0.22146726414017606,-0.22284179966343684,0.052864950539635684,-0.8260505600011203,-0.6020633883862936,-0.5350875721062929,-0.4978561454757138,-0.387792541142235,-0.05402709330143529
362,2014-03-27,C,-0.018178027134138314,0.7953950475131293,0.28614310308650176,-3.5089264373358273,-3.5121217571618253,2.6935315543855225,1.3283165700201562,0.9974505924348467,0.8853170779702523,0.7893487590268008,0.7631579790747248,-0.004214984105058273
